scatterbrained	-0.010000	-0.470000	0.010000	0.130000	0.150000
scornful	-0.040000	-0.040000	-0.090000	-0.380000	0.190000
scrupulous	0.122671	0.066336	-0.097616	0.258785	-0.052848
seclusive	-0.020000	0.020000	-0.500000	0.080000	-0.200000
secretive	-0.023488	0.044768	-0.341920	-0.007792	0.101744
secure	0.145773	0.256793	0.379472	-0.069736	-0.580905
sedate	-0.100000	0.060000	-0.410000	0.070000	-0.110000
self-assured	-0.157150	0.248943	0.386708	-0.061425	-0.211302
self-controlled	0.080000	0.520000	-0.060000	0.170000	0.030000
self-critical	0.300000	0.030000	-0.210000	0.180000	0.240000
self-disciplined	0.007653	0.572639	-0.035452	0.074104	-0.010625
self-indulgent	0.130000	-0.150000	0.050000	-0.090000	0.220000
selfish	0.085750	-0.081927	0.134806	-0.388228	0.242522
self-knowledgeable	30.000000	0.350000	0.300000	0.090000	0.020000
selfless	0.000000	0.000000	-0.120000	0.130000	-0.120000
self-pitying	-0.030000	-0.080000	-0.360000	-0.030000	0.430000
self-seeking	0.080000	-0.060000	0.050000	-0.110000	0.070000
sensible	-0.037396	0.388943	-0.053538	0.343292	-0.057641
sensitive	0.208307	0.018120	-0.065558	0.423047	0.191238
sensual	0.200000	-0.130000	0.160000	0.120000	0.160000
sentimental	-0.090000	0.010000	0.080000	0.480000	0.340000
serious	0.090673	0.398072	-0.298078	0.058728	-0.034918
serious-minded	-0.159877	0.350000	-0.356830	0.257887	0.096339
sexy	0.170000	-0.010000	0.280000	0.060000	0.070000
shallow	-0.290000	-0.090000	-0.120000	-0.100000	-0.030000
shameless	0.040000	-0.320000	0.130000	-0.260000	0.150000
shrewd	0.330000	0.020000	0.020000	-0.330000	-0.090000
shy	-0.013060	-0.004770	-0.328167	0.139246	0.059525
silent	-0.062897	0.076194	-0.692153	0.004080	-0.048635
simple	-0.286106	0.014657	-0.114671	0.093957	-0.015981
sincere	0.062367	0.152525	-0.081316	0.411297	-0.031962
skeptical	0.253024	0.042384	-0.163952	-0.194592	-0.092273
sloppy	0.056715	-0.524566	0.000600	-0.093640	-0.140344
sluggish	-0.110000	-0.190000	-0.330000	-0.040000	0.090000
sly	0.000000	0.040000	0.160000	-0.330000	-0.010000
smart	0.490000	0.180000	0.020000	0.030000	-0.170000
smug	-0.010000	0.010000	0.010000	-0.240000	0.100000
snobbish	0.080000	-0.050000	0.000000	-0.250000	0.330000
sociable	-0.000121	0.018160	0.276508	0.273073	-0.099574
social	-0.080000	-0.040000	0.580000	0.250000	0.000000
soft	-0.040000	-0.080000	0.070000	0.610000	0.040000
soft-hearted	-0.020000	0.010000	0.000000	0.780000	-0.040000
somber	-0.140000	0.120000	-0.410000	-0.090000	-0.030000
sophisticated	0.380793	0.088324	0.121200	-0.034340	0.006703
sparkling	0.080000	-0.010000	0.730000	0.040000	-0.020000
spirited	0.100000	-0.010000	0.490000	0.230000	-0.020000
spontaneous	0.206749	-0.111464	0.331535	0.120737	-0.026194
sprightly	-0.060000	-0.050000	0.690000	0.000000	0.070000
stable	-0.045741	0.158384	0.088220	0.151692	-0.418118
steady	-0.062640	0.373062	0.031350	0.102788	-0.459896
stealthy	-0.090000	-0.080000	0.050000	-0.550000	0.170000
stem	-0.150000	0.360000	0.020000	-0.290000	0.010000
stingy	-0.041927	0.007702	-0.123586	-0.432755	0.174715
straightforward	0.099184	0.050464	0.231568	0.112097	-0.227152
strict	-0.110000	0.380000	-0.040000	-0.140000	0.120000
strong	-0.070000	0.230000	0.310000	-0.150000	-0.290000
strong-willed	-0.250000	0.400000	0.060000	0.100000	-0.080000
stubborn	0.050000	-0.040000	0.070000	-0.330000	0.230000
subjective	0.060000	-0.020000	-0.010000	0.040000	0.050000
submissive	-0.230000	-0.090000	-0.360000	0.340000	0.110000
suggestible	-0.160000	-0.060000	0.000000	0.170000	0.070000
sulky	-0.020000	0.020000	-0.350000	-0.290000	0.030000
superstitious	-0.090000	-0.080000	0.170000	0.050000	0.100000
supportive	0.109912	0.053612	-0.150837	0.459163	0.022775
surly	-0.310000	0.130000	0.030000	-0.240000	-0.040000
suspicious	0.072574	0.043742	-0.186375	-0.237554	0.161751
sweet	-0.320000	0.190000	0.150000	0.050000	0.100000
sympathetic	-0.028385	-0.052935	0.124864	0.561855	0.052427
systematic	0.043995	0.578637	-0.102516	0.031491	-0.065917
tactful	0.210000	0.210000	-0.060000	0.290000	-0.020000
tactless	-0.150000	-0.210000	-0.010000	-0.270000	-0.060000
talkative	-0.007630	-0.056830	0.418200	0.083624	0.071395
temperamental	0.108936	-0.049234	-0.026015	-0.272397	0.349770
temperate	0.120000	-0.010000	-0.030000	0.440000	-0.040000
tenacious	0.220000	0.100000	0.100000	-0.060000	-0.050000
tender	0.050000	0.060000	0.060000	0.750000	-0.030000
tender-hearted	0.150000	-0.070000	-0.090000	0.720000	0.000000
tense	-0.053251	0.109814	-0.022929	-0.121265	0.601543
thorough	0.023815	0.550450	-1.196562	0.015527	0.049091
thoughtful	0.050927	0.125696	-0.053488	0.457152	-0.091920
thoughtless	-0.074304	-0.276512	-0.032848	-0.327152	-0.007440
thrifty	-0.032853	0.409686	-0.104329	0.080223	-0.048941
tidy	-0.090000	0.710000	-0.080000	0.040000	-0.150000
timid	-0.083022	0.012914	-0.655426	0.134893	0.096566
tolerant	-0.014892	-0.052557	-0.082901	0.469889	-0.231197
tongue-tied	-0.250000	0.050000	-0.530000	0.110000	0.050000
touchy	-0.083366	0.021112	-0.121415	-0.022411	0.537513
tough	-0.050000	0.130000	0.150000	-0.330000	-0.240000
traditional	-0.296888	0.206679	-0.028718	0.130505	0.161800
transparent	-0.120000	-0.130000	-0.030000	0.080000	0.100000
troubled	0.220688	-0.249631	-0.287764	-0.110934	0.026143
trustful	-0.148173	0.022355	0.118727	0.463071	-0.251471
trusting	-0.082341	-0.024661	0.034004	0.341335	-0.119323
truthful	0.100000	0.190000	-0.010000	0.260000	-0.220000
unadventurous	-0.217539	0.111761	-0.383639	-0.004240	0.071653
unaffectionate	0.130000	0.000000	-0.250000	-0.150000	-0.220000
unaggressive	0.060000	-0.140000	-0.570000	0.350000	-0.070000
unagitated	0.040000	0.040000	-0.110000	0.040000	-0.780000
unambitious	0.000305	-0.326938	-0.263265	0.076836	-0.100102
unanalytical	-0.295927	-0.350755	0.020764	-0.046889	0.124855
unanxious	-0.070000	-0.020000	0.120000	-0.170000	-0.670000
unartistic	-0.532466	-0.072331	0.000906	-0.131946	0.006879
unassertive	-0.183765	-0.080330	-0.507985	-0.074596	0.256012
unassuming	0.160000	-0.140000	-0.180000	0.160000	-0.260000
unattractive	0.020000	-0.110000	-0.430000	-0.070000	-0.030000
unaware	-0.470000	-0.160000	0.190000	-0.130000	0.040000
unbold	-0.030000	-0.020000	-0.560000	0.180000	0.020000
uncharitable	-0.010000	0.000000	-0.140000	-0.380000	0.000000
uncommunicative	-0.010000	-0.070000	-0.520000	-0.180000	-0.080000
uncompetitive	0.140000	-0.180000	-0.370000	0.290000	-0.070000
uncontrolled	0.093170	-0.484349	0.003661	-0.193292	0.000688
unconventional	0.440000	-0.320000	0.030000	-0.020000	-0.100000
unconvincing	-0.180000	-0.200000	-0.450000	0.230000	0.050000
uncooperative	0.006929	-0.225915	-0.079569	-0.508259	0.070630
uncouth	-0.080000	-0.200000	0.020000	-0.280000	-0.180000
uncreative	-0.654119	0.026070	-0.205822	-0.064009	0.014970
uncultured	-0.466601	-0.233622	-0.038053	-0.103095	0.085799
uncurious	-0.483207	-0.041019	-0.150150	-0.136151	-0.128453
undemanding	0.000000	-0.130000	-0.230000	0.300000	-0.420000
undependable	-0.011980	-0.414998	-0.038078	-0.279294	-0.003540
underhanded	-0.160000	-0.080000	0.080000	-0.290000	-0.050000
understanding	0.045505	0.039085	0.013709	0.531692	-0.030409
undisciplined	-0.026339	-0.599877	-0.025405	-0.194349	-0.082113
undistinctive	-0.190000	-0.090000	-0.530000	0.000000	0.150000
uneasy	0.040000	-0.170000	-0.290000	-0.060000	0.470000
unemotional	-0.022715	0.073268	-0.147185	-0.357704	-0.437088
unenergetic	0.017459	-0.177713	-0.650500	-0.100310	0.042505
unenthusiastic	-0.161921	-0.176325	-0.543570	-0.167828	0.086896
unenvious	0.080000	0.000000	-0.030000	0.000000	-0.680000
unexcitable	0.097282	0.037273	-0.233665	-0.296335	-0.322751
unfair	-0.111283	-0.311924	-0.024490	-0.431547	0.161283
unfaithful	-0.120000	-0.180000	-0.120000	-0.420000	0.170000
unforgiving	0.090000	-0.020000	-0.120000	-0.340000	0.130000
unfriendly	0.150000	-0.030000	-0.400000	-0.280000	-0.010000
ungracious	0.010000	-0.190000	-0.160000	-0.290000	-0.150000
unhappy	0.090000	-0.200000	-0.470000	0.130000	0.210000
unimaginative	-0.474710	0.099908	-0.203241	-0.071008	-0.030483
uninhibited	0.150239	-0.229154	0.472329	-0.024495	-0.143981
uninquisitive	-0.350000	0.000000	-0.210000	-0.030000	-0.140000
unintellectual	-0.428745	-0.166229	-0.056619	0.065823	-0.075598
unintelligent	-0.451814	-0.163480	-0.136127	0.034927	0.099297
unkind	-0.065422	-0.138833	-0.141774	-0.569381	-0.033842
unlikeable	0.140000	-0.040000	-0.400000	-0.170000	0.120000
unmerciful	-0.250000	-0.210000	0.000000	-0.370000	-0.250000
unnervous	0.130000	0.050000	0.060000	0.010000	-0.830000
unobservant	-0.230000	-0.240000	-0.120000	0.040000	-0.120000
unorderly	-0.130000	-0.720000	0.020000	0.010000	0.040000
unphilosophical	-0.740000	0.050000	0.030000	-0.010000	-0.050000
unpredictable	0.230000	-0.170000	0.100000	0.030000	0.120000
unpretentious	-0.030000	-0.290000	-0.320000	0.140000	0.130000
unprincipled	-0.180000	-0.560000	-0.140000	0.020000	-0.080000
unrefined	-0.386265	-0.297170	-0.045887	-0.202188	0.038226
unreflective	-0.445396	-0.396756	0.085623	-0.149095	0.041397
unreliable	0.010000	-0.510000	0.020000	-0.180000	-0.010000
unrestrained	-0.020000	-0.170000	0.430000	-0.010000	-0.100000
unruly	-0.020000	-0.250000	0.220000	-0.260000	-0.070000
unscrupulous	-0.206976	-0.055872	0.038720	-0.262273	-0.000464
unselfish	0.000780	0.072282	-0.005544	0.428895	-0.219772
unsociable	0.027466	-0.034702	-0.562183	-0.342384	0.023367
unsophisticated	-0.255166	-0.126131	-0.160106	0.112974	-0.092333
unstable	0.029444	-0.380588	-0.143159	-0.139530	0.345570
unsympathetic	-0.048974	-0.009012	-0.068627	-0.570363	-0.109621
unsystematic	-0.002466	-0.638960	-0.003507	-0.027669	-0.002081
untalkative	0.040000	0.060000	-0.710000	-0.110000	-0.040000
untidy	0.012623	-0.553104	0.011650	0.033251	0.043517
untroubled	-0.302678	0.092113	0.219754	0.069877	-0.031794
unworried	0.130000	0.010000	0.180000	-0.120000	-0.540000
vague	-0.070000	-0.280000	-0.280000	0.030000	0.110000
vain	0.160000	-0.130000	0.050000	-0.230000	0.210000
verbal	0.110000	-0.080000	0.530000	-0.030000	0.050000
versatile	0.270000	0.090000	0.160000	0.120000	-0.230000
vigorous	0.003444	0.127712	0.423759	0.069515	-0.096783
vindictive	-0.068021	0.082878	0.037437	-0.334834	0.095803
vivacious	0.100000	0.000000	0.440000	0.310000	0.030000
volatile	-0.030000	-0.080000	0.080000	-0.050000	0.220000
vulnerable	0.020925	0.011938	0.024537	0.143700	0.324626
warm	0.027446	0.045841	0.230215	0.570514	0.042737
wary	0.180000	0.070000	-0.250000	-0.060000	0.090000
wasteful	-0.031684	-0.320000	0.066735	-0.088622	0.069796
weak	0.110000	-0.160000	-0.470000	0.050000	0.070000
weariless	0.060000	0.080000	0.180000	-0.010000	-0.230000
well-mannered	-0.118943	0.314349	-0.042359	0.443170	0.075160
well-organized	-0.160000	0.530000	-0.040000	0.040000	-0.040000
whiny	-0.010000	-0.112599	0.007313	-0.103700	0.551762
wise	0.280000	0.300000	0.080000	0.070000	-0.210000
wishy-washy	-0.060000	-0.330000	-0.260000	0.070000	0.140000
withdrawn	0.010247	-0.051242	-0.375405	-0.064187	0.088962
witty	0.210000	-0.030000	0.240000	-0.010000	-0.150000
wordy	0.040000	-0.090000	0.260000	0.000000	0.170000
worldly	0.240000	0.090000	0.200000	-0.040000	-0.040000
worried	-0.200000	0.060000	-0.300000	0.050000	0.610000
worriless	0.110000	-0.180000	0.160000	-0.010000	-0.580000
worrying	-0.051335	0.314293	-0.092341	-0.046673	0.388376
yielding	-0.220000	-0.170000	-0.190000	0.380000	-0.020000
zealous	-0.005417	0.212790	0.248219	0.138786	0.021074
